"date","title","text","article_url","incautaciones","tires","year","month","year_month"
"2023/04/20 11:23:08","Intentaron despachar 65 neumáticos en encomiendas","Ayer, los efectivos de la Sección “Puerto Velaz” dependiente del Escuadrón 15 “Bajo Paraguay” mientras efectuaban controles sobre la Ruta Nacional 11 a la altura del kilómetro 1.103 en la localidad de Lucio V. Mansilla, inspeccionaron un transporte perteneciente a una empresa dedicada al servicio de paquetería.

El rodado tenía como destino la Ciudad de Resistencia (Chaco) y transportaba encomiendas. Los funcionarios hallaron 65 cubiertas en su interior, las cuales no estaban justificadas legalmente para ser trasladadas.

El Juzgado Federal N° 1 de Formosa y la Fiscalía Federal dispuso el secuestro de la mercadería en infracción a la Ley 22.415 “Código Aduanero”.","https://www.argentina.gob.ar/noticias/intentaron-despachar-65-neumaticos-en-encomiendas","65 neumáticos",65,2023,4,2023.04
"2023/04/18 10:53:28","Trasladaban 375 neumáticos sin aval legal ocultos en encomiendas","Efectivos dependientes del Escuadrón 59 “Santiago el Estero” cumplieron con el oficio judicial del Juzgado Federal N°1 de la Provincia y realizaron la apertura de encomiendas que eran transportadas por una empresa de correo.

Al momento de la requisa de los bultos, los funcionarios detectaron 375 ruedas de distintas medidas, que simulaban ser encomiendas, de origen extranjero y sin aval que certifique su origen y legal ingreso al país.

Ante esta situación, el Magistrado interviniente dispuso el decomiso de los neumáticos en infracción a la Ley 22.415 del “Código Aduanero”.","https://www.argentina.gob.ar/noticias/trasladaban-375-neumaticos-sin-aval-legal-ocultos-en-encomiendas","375 neumáticos",375,2023,4,2023.04
"2023/04/15 10:34:15","Hallan más de 25 kilos de marihuana acondicionados en dos rodados","Ayer, efectivos de la Sección “San José” dependiente del Escuadrón 8 “Alto Uruguay” se encontraban sobre el kilómetro 785 de la Ruta Nacional N° 14 (Paraje Centinela) cuando interceptaron un vehículo donde circulaba una ciudadana de nacionalidad paraguaya con destino a la provincia de Buenos Aires.

Al efectuar la requisa, con el apoyo del can detector de narcóticos “León”, los gendarmes observaron que el animal reaccionó como lo hace habitualmente ante la presencia de drogas.

Personal de la Fuerza detectó en el sector de la gaveta, torpedo, zócalo delantero, puertas traseras como así también en la puerta de conductor 109 paquetes que contenían “cannabis sativa”. Alcanzando un peso total de 18 kilos 070 gramos.

Intervinieron el Juzgado Federal y la Fiscalía Federal de la ciudad de Posadas quienes orientaron la incautación del estupefaciente y la detención de la conductora.

Por otro lado, integrantes de la Patrulla Fija “El Naranjo” dependiente del Escuadrón 45 “Salta” llevaban a cabo controles sobre la Ruta Nacional 9/34 cuando altura del kilometro 1.438 cuando detuvieron la marcha de un rodado que circulaba con itinerario Salta-Tucumán.

Al comenzar con el registro correspondiente sobre el vehículo, los uniformados observaron que en el mismo transportaban una moto y dos ruedas de auxilio, por lo que se profundizó el registro, detectando en una de las cubiertas un peso excesivo.

Los gendarmes efectuaron la apertura del neumático y hallaron siete paquetes con 7 kilos 431 gramos de marihuana, los cuales fueron decomisados por disposición de la Unidad Fiscal Federal de Salta.

Asimismo, dos hombres mayores de edad quedaron detenidos.","https://www.argentina.gob.ar/noticias/hallan-mas-de-25-kilos-de-marihuana-acondicionados-en-dos-rodados",NA,NA,2023,4,2023.04
"2023/04/13 13:47:08","Secuestran 230 kilos de hojas de coca y 102 neumáticos","Personal del Grupo ""Burruyacú"", perteneciente al Escuadrón 55, con apoyo de la Policía de la provincia, controlaron un transporte de turismo sobre la intersección de las Rutas Provinciales N° 304 y N° 3.219, el cual circulaba con itinerario ciudad salteña de Orán – ciudad de San Miguel de Tucumán.

Como resultado del registro, los uniformados constataron la presencia de 230 kilos de hojas de coca en estado natural y 102 cubiertas de origen extranjero, que eran llevadas sin la documentación correspondiente.

El Juzgado Federal N° 1 de Tucumán orientó el decomiso de la mercadería, valuada en 4.852.000 pesos, en infracción a la Ley 22.415 “Código Aduanero”.","https://www.argentina.gob.ar/noticias/secuestran-230-kilos-de-hojas-de-coca-y-102-neumaticos","102 neumáticos",102,2023,4,2023.04
"2023/04/09 12:27:02","Tres detenidos tras un enfrentamiento armado","Efectivos del Escuadrón 59 “Santiago del Estero”, el pasado viernes controlaron una motocicleta sobre la Ruta Provincial N° 2, cerca del límite interprovincial con la provincia de Salta en el Paraje “Cruz Bajada”. Al controlar el rodado ocupado por dos ciudadanos encuentran entre sus pertenencias un handy y un teléfono satelital.

Los gendarmes al comprobar los aparatos de comunicación que llevaban los motociclistas, coordinaron con otras Unidades un operativo cerrojo al encontrarse en un lugar inhóspito y con escasa cobertura de señal telefónica, era factible que arribará algún transporte más con los que mantenían comunicación.

Minutos después, sobre el camino, un vehículo con varios ocupantes detiene la marcha. Al percatarse de la presencia de los uniformados, desde las ventanas esgrimen armas de fuego y comienzan a disparar, mientras que el conductor del rodado intenta retroceder. En el enfrentamiento los gendarmes disparan a los neumáticos del rodado, logrando evitar que se dieran a la fuga, por lo que los involucrados intentan huir a pie, siendo reducidos. Un ciudadano presentaba una herida de bala en el hombro izquierdo, quien fue trasladado hacia el hospital de la ciudad de Santiago del Estero, donde permanece internado fuera de peligro, con custodia. El mismo posee pedido de captura emitido por la Justicia Federal de Salta.

Los funcionarios luego de asegurar la zona comenzaron a registrar las personas y el vehículo, hallando un """"ladrillo"""" de cocaína con un peso de 1 kilo, una carabina M4 perteneciente a la familia de fusiles de asalto automáticos con partes del armazón agregados calibre 5.56, junto a chalecos y 70 municiones del mismo calibre, una pistola 9mm con accesorio de mira láser y un cargador prolongado, tres handys, dos teléfonos satelitales, cinco celulares, entre otros elementos de interés para la causa.

Asimismo se efectuó un rastrillaje en helicóptero por las zonas aledañas de los parajes Cruz Bajada y Nueva Esperanza sin registrarse novedades. El Juzgado Federal N° 2 y la Fiscalía Federal de Santiago del Estero intervienen en el hecho permaneciendo los involucrados detenidos incomunicado.","https://www.argentina.gob.ar/noticias/tres-detenidos-tras-un-enfrentamiento-armado",NA,NA,2023,4,2023.04
"2023/04/07 11:43:34","Decomisan mercadería de contrabando valuada en 31 millones de pesos","Integrantes del Escuadrón Seguridad Vial “Pergamino”, desplegados sobre el kilómetro 102 de la Ruta Nacional N° 8, a la altura del Peaje Solís, detuvieron la marcha de un transporte de pasajeros (Tour de compras) procedente de la ciudad salteña de Orán, con destino final la provincia de Buenos Aires.

Los gendarmes solicitaron la documentación correspondiente al conductor del rodado y detectaron que el itinerario que figuraba en la hoja de ruta no coincidía con el recorrido que estaba realizando, por lo que llevaron a cabo el registro de la bodega.

En presencia de testigos, los uniformados contabilizaron 17 neumáticos y otros bultos con mercadería del rubro “Tienda” (medias, ropa interior, camperas, remeras, pantalones, acolchados y frazadas), alcanzando un avalúo total de 31.000.000 de pesos argentinos.

Intervino en el hecho, el Juzgado Federal de Mercedes, que dispuso el secuestro de la mercadería extranjera, en infracción a la Ley 22.415 “Código Aduanero”.","https://www.argentina.gob.ar/noticias/decomisan-mercaderia-de-contrabando-valuada-en-31-millones-de-pesos",NA,NA,2023,4,2023.04
"2023/04/06 12:22:32","Decomisan más de 32 toneladas de bronce y metal reciclado","Efectivos de la “Sección Núcleo” dependientes del Escuadrón 21 “La Quiaca” patrullaban el Barrio “Santa Clara” (Departamento de Yavi), cuando observaron a dos ciudadanos trasladar con dificultad carros de mano con bolsones desde el interior de un galpón hacia el exterior y que al advertir la presencia de la Fuerza en la zona, uno emprendió la huida hacia el país vecino abandonando su carga.

Ante esta situación, los funcionarios aprehendieron a un ciudadano y detectaron en el carro abandonado, una bolsa con lingotes dorados en su interior por lo que procedieron a contactarse con el Magistrado interviniente, que orientó el traslado del procedimiento a las instalaciones de la Unidad.

Una vez en el lugar, personal de Criminalística y Estudios Forenses realizó las pruebas sobre el material metálico hallado, con ácido sulfúrico que descartó la presencia de oro pero observó que se trataría de bronce con un total de 1.030 gramos (10 kilos por lingote aproximadamente).

Asimismo, el Juzgado Federal de Garantías N°2 de Jujuy y la Fiscalía Federal, ordenaron el allanamiento del inmueble cuya requisa resultó en el hallazgo de dos vehículos para cargas (autoelevadores), 7.890 kilos de bronce, 24.000 kilos de metal reciclado y cuatro cubiertas. Además, diez personas se encontraban en el lugar.

El Magistrado interviniente orientó el decomiso de la mercadería y que los involucrados queden supeditados a la causa.","https://www.argentina.gob.ar/noticias/decomisan-mas-de-32-toneladas-de-bronce-y-metal-reciclado",NA,NA,2023,4,2023.04
"2023/04/04 10:00:00","Secuestraron neumáticos, mercadería de contrabando y 160 kilos de hojas de coca","Ayer, uniformados dependientes del Escuadrón 65 “Córdoba” sobre la Ruta Nacional N° 9, a la altura del kilómetro 758,5 solicitaron la detención de un transporte de carga que circulaba con encomiendas. Durante el control los funcionarios observaron que se trataría de neumáticos de diferentes marcas y rodados. Asimismo, había mercadería de origen extranjero sin el correspondiente aval aduanero ni documentación alguna.

Como consecuencia, se puso en conocimiento a la delegación local de Aduana y se labraron las actuaciones de retención de los elementos que quedaron al resguardo en depósito judicial.

En un segundo control llevado a cabo en la provincia de Mendoza, efectivos del Grupo Seguridad Vial “Las Heras”, de la Sección Seguridad Vial “Mendoza” y del Equipo Cinotécnico de la Sección Seguridad Vial ""La Paz"" controlaron un colectivo de pasajeros.

Ante la reacción del can “Bronco” al pasar por el sector de la bodega, y ante la presencia de testigos se dio apertura a unos bultos que contenían 660 paquetes con un peso total de 160 kilos de hojas de coca en estado natural.

Con conocimiento e intervención del Juzgado Federal de Mendoza Nro 3, Secretaria Penal “E” se labraron las actuaciones y se decomisaron los elementos.","https://www.argentina.gob.ar/noticias/secuestraron-neumaticos-mercaderia-de-contrabando-y-160-kilos-de-hojas-de-coca",NA,NA,2023,4,2023.04
"2023/04/01 14:16:39","Secuestran en Salta cubiertas ilegales y allanan en Jujuy un inmueble en una causa por contrabando","Efectivos de la Unidad de Investigaciones de Delitos Complejos y Procedimientos Judiciales “Orán”, luego de llevar a cabo tareas de investigación, en una causa por infracción a la Ley 22.415 y con conocimiento de la Unidad Fiscal Federal de Salta, interceptaron en la ciudad de Pichanal un camión Volkswagen conducido por un ciudadano que trasladaba 22 cubiertas ilegales para camión y camioneta.

La Fiscalía interviniente dispuso el decomiso de la mercadería extranjera y del rodado. Asimismo, se secuestraron seis teléfonos celulares que no contaban con el aval aduanero correspondiente y dinero en efectivo, mientras que el conductor quedó supeditado a la causa.

Posteriormente, en la provincia de Jujuy, personal de la Fuerza efectuó el registro del domicilio del conductor del transporte de carga e incautó 14 municiones cal 9 mm y siete cartuchos cal 16, 1.069.000 pesos argentinos, 2.520 dólares estadounidenses, un rodado Mercedes Benz, como así también 16 neumáticos para camión y ocho para vehículos de pequeño porte.

Intervino en este hecho el Área de Casos Complejos de la Unidad Fiscal Federal de Salta.","https://www.argentina.gob.ar/noticias/secuestran-en-salta-cubiertas-ilegales-y-allanan-en-jujuy-un-inmueble-en-una-causa-por",NA,NA,2023,4,2023.04
"2023/03/30 09:58:46","En dos controles incautan mercadería valuada en más de 20 millones de pesos","Ayer, efectivos de la Sección Seguridad Vial “El Arco”, dependiente del Escuadrón 50 “Posadas”, mientras se encontraban emplazados a la altura del kilómetro 1.326 de la Ruta Nacional N° 12, detuvieron la marcha de dos rodados que trasladaban mercadería con destino final la ciudad chaqueña de Resistencia.

En conjunto con personal de AFIP-DGA, perteneciente a la División Regional Aduanera Noreste, los uniformados inspeccionaron un transporte de encomiendas mediante un escáner de rayos y detectaron un total de 122 bultos que contenían cubiertas de camiones y prendas de vestir.

Los gendarmes continuaron con el registro de un vehículo de transporte de cargas peligrosas y constataron que trasladaba elementos de refrigeración sin aval aduanero que justifique su legal ingreso al país (40 garrafas de gas refrigerante, 10 metros de manguera para refrigeración, 50 capacitores, 50 bombas de vacío, 200 metros de rollo de cobre, 120 varillas de cobre y 25 garrafas para soldadura de refrigeración).

Al encontrarse en presunta infracción a la Ley 22.415 en ambos procedimientos, el Juzgado Federal de Posadas dispuso el decomiso de la totalidad de la mercadería, cuyo avalúo alcanza los 20.000.000 de pesos, quedando resguardada en el depósito regional de Aduana hasta que los propietarios presenten documentación respaldatoria de la misma.","https://www.argentina.gob.ar/noticias/en-dos-controles-incautan-mercaderia-valuada-en-mas-de-20-millones-de-pesos",NA,NA,2023,3,2023.03
"2023/03/27 10:17:21","Desbaratan parte de una organización narcocriminal y secuestran 786 kilos de marihuana","Gendarmes de la Unidad de Reunión de Información “Formosa”, junto a unidades de la Fuerza en Buenos Aires, avanzaron en una investigación mediante el control telefónico sobre una organización narcocriminal que realizaría el movimiento de una importante cantidad de estupefacientes, desde la República del Paraguay, con posible destino la provincia Buenos Aires.

Luego de un mes de investigación, el operativo estaba en marcha con la anuencia del Juzgado y la Fiscalía Federal N° 2 de Formosa, a cargo del Dr. Luis Roberto Benítez y la Dra. María Belén Lopez Macé, quienes dispusieron las medidas judiciales necesarias para identificar a los receptores del cargamento.

Por un sistema de postas con diferentes unidades de Gendarmería, se desarrolló el seguimiento controlado del itinerario que realizaba el cargamento, hasta el partido de San Vicente en la provincia de Buenos Aires.

Los funcionarios ingresaron a un galpón de grandes dimensiones donde 7 personas comenzaban a bajar la carga del camión. Ocultaban debajo de neumáticos 786 kilos 691 gramos de marihuana, distribuidos en bolsas envasadas al vacío con cogollos con alta concentración de THC.

En paralelo, la investigación llevaba a los uniformados a ingresar en inmuebles ubicados en la “Villa 21-24” y en la localidad de Alejandro Korn. Obteniendo el secuestro de más elementos vinculantes como teléfonos celulares, estupefacientes fraccionados, 300 semillas de marihuana, balanzas de precisión junto a documentación de interés para la causa.

El Magistrado interviniente orientó la incautación del estupefaciente y los elementos hallados, como así también la detención de cinco hombres.","https://www.argentina.gob.ar/noticias/desbaratan-parte-de-una-organizacion-narcocriminal-y-secuestran-786-kilos-de-marihuana",NA,NA,2023,3,2023.03
"2023/03/22 09:19:23","Trasladaban ilegalmente cubiertas y mercadería de origen extranjero","Ayer, efectivos de la Sección Seguridad Vial dependiente del Escuadrón 14 “Las Palmas” dio cumplimiento a una orden del Juzgado Federal N° 1 de Resistencia y llevó a cabo la apertura de encomiendas.

Como resultado de las inspecciones, los uniformados detectaron 66 neumáticos, cinco pavas eléctricas y cinco expansores de wifi, en infracción a la Ley 22.415 “Código Aduanero”, los cuales fueron decomisados.

Por otro lado, en la provincia de Misiones integrantes de la Sección Puente Internacional Tancredo Neves dependiente del Escuadrón 13 “Iguazú” efectuaban controles cuando observaron a un ciudadano que transportaba en una moto un bulto de grandes dimensiones.

Al efectuar el registro del mismo, personal de la Fuerza halló 600 gorras de origen extranjero, sin la documentación que avale su legal ingreso al país.","https://www.argentina.gob.ar/noticias/trasladaban-ilegalmente-cubiertas-y-mercaderia-de-origen-extranjero",NA,NA,2023,3,2023.03
"2023/03/16 13:43:28","Gendarmes incautan 1484 kilos de hojas de coca en dos procedimientos","Ayer, en un control vial efectuado sobre el kilómetro 224 de la Ruta Nacional N° 34, integrantes de la Sección Seguridad Vial ""Rafaela"" detuvieron la marcha de un transporte de cargas generales procedente de la ciudad salteña de Tartagal con destino final la Ciudad Autónoma de Buenos Aires, el cual trasladaba postes de quebracho.

Los uniformados fueron alertados por un intenso olor característico a hojas de coca, observando bolsas tipo arpillera sobre la carga y en el sector delantero de la misma, por lo que se dio intervención al Juzgado Federal de Rafaela.

Consecuentemente, en presencia de testigos, los funcionarios contabilizaron 30 bultos que contenían 25 kilos cada uno de hojas de coca en estado natural, totalizando 750 kilos.

Los gendarmes decomisaron el vegetal y detuvieron al conductor del camión por presunta infracción a la Ley 23.737, como así también a un ciudadano, quien sería el propietario del estupefaciente y conducía un vehículo Gol Trend alertando sobre posibles controles.

Asimismo, personal de la Sección ""Tres Cruces"" dependiente del Escuadrón 21 ""La Quiaca"" secuestró 734 kilos de hojas de coca, 17 cubiertas, una bicicleta y mercadería del rubro tienda, como resultado de una apertura de encomiendas a la altura del kilómetro 1.873 de la Ruta Nacional N° 9. Intervino la Fiscalía Federal de Jujuy.","https://www.argentina.gob.ar/noticias/gendarmes-incautan-1484-kilos-de-hojas-de-coca-en-dos-procedimientos",NA,NA,2023,3,2023.03
"2023/03/13 19:22:48","En dos controles interdictaron mercadería de contrabando con un avalúo millonario","En la tarde de ayer, efectivos del Escuadrón Núcleo “Catamarca” sobre la Ruta Nacional N° 38, procedieron a verificar un transporte de carga. Los gendarmes constataron que en el sector de la bodega, pasillos y sobre las butacas había 40 bultos que contenían mercadería, hojas de coca y neumáticos de diferentes medidas de origen extranjero sin aval aduanero correspondiente. El avalúo de lo secuestrado supera los 2.600.000 pesos.

Con respecto al rodado fue paralizado con retención, por tener vencida la autorización a realizar el servicio, como así también trasladar equipajes y bultos dentro del pasaje, se labraron actuaciones y quedó a disposición de Comisión Nacional de Regulación del Transporte. En cuanto a los pasajeros, fueron embarcados continuando viaje a su destino final.

El segundo operativo tuvo lugar en el Puesto Fijo “Las Salinas”, sobre el kilómetro 940 de la Ruta Nacional N° 60, cuando detuvieron la marcha de un transporte que se dirigía hacia la Ciudad Autónoma de Buenos Aires.

Los funcionarios interdictaron 33 encomiendas con cubiertas y mercadería de origen extranjero en infracción a la Ley 22.415, se dio intervención a AFIP-DGA delegación Tinogasta.","https://www.argentina.gob.ar/noticias/en-dos-controles-interdictaron-mercaderia-de-contrabando-con-un-avaluo-millonario",NA,NA,2023,3,2023.03
